Name,Symbol,Exchange,Sector,Industry
Studio Atao Co Ltd,3550,도쿄,서비스,소매(의복)
KANAME KOGYO,6566,도쿄,서비스,폐기물 관리 서비스
Towa Food Service,3329,도쿄,서비스,레스토랑
Japan Asia Group,3751,도쿄,서비스,사업 서비스
Scroll Corp,8005,도쿄,서비스,소매(카탈로그와 메일 주문)
IG Port,3791,도쿄,서비스,영화
Shin Pro Maint,6086,도쿄,서비스,사업 서비스
Accretive Co Ltd,8423,도쿄,서비스,사업 서비스
Mrt,6034,도쿄,서비스,사업 서비스
Locondo,3558,도쿄,서비스,소매(카탈로그와 메일 주문)
Nippon Ski Resort,6040,도쿄,서비스,여가 활동
Career Design Center,2410,도쿄,서비스,사업 서비스
Sanko Marketing Foods,2762,도쿄,서비스,레스토랑
Eco’s Co Ltd,7520,도쿄,서비스,소매(식료잡화)
Kosaido Co Ltd,7868,도쿄,서비스,인쇄와 출판
Housecom,3275,도쿄,서비스,부동산 운용
Yume Tech,2458,도쿄,서비스,사업 서비스
LC,8938,도쿄,서비스,부동산 운용
Tenmaya Store,9846,도쿄,서비스,소매(식료잡화)
Shobunsha Publications,9475,도쿄,서비스,인쇄와 출판
IKKA Dining,9266,도쿄,서비스,레스토랑
Felissimo Corp,3396,도쿄,서비스,소매(카탈로그와 메일 주문)
Nice Holdings Inc,8089,도쿄,서비스,소매(주택개조)
Mac House,7603,도쿄,서비스,소매(의복)
Toyo Tec,9686,도쿄,서비스,보안 시스템과 서비스
Global Link,3486,도쿄,서비스,렌탈과 리스
Tokyo Kaikan,9701,도쿄,서비스,레스토랑
EPCO,2311,도쿄,서비스,사업 서비스
Jeans Mate Corp,7448,도쿄,서비스,소매(의복)
Heian Ceremony Service,2344,도쿄,서비스,개인 서비스
Enbio Holdings,6092,도쿄,서비스,사업 서비스
Japan Creative Platform Group,7814,도쿄,서비스,인쇄 서비스
Waseda Academy,4718,도쿄,서비스,학교
Sanix Inc,4651,도쿄,서비스,사업 서비스
Olympic Group Corp,8289,도쿄,서비스,소매(식료잡화)
PHYZ,9325,도쿄,서비스,사업 서비스
Fasteps,2338,도쿄,서비스,광고
Dream Vision,3185,도쿄,서비스,소매(카탈로그와 메일 주문)
Cross Marketing,3675,도쿄,서비스,사업 서비스
Gokurakuyu,2340,도쿄,서비스,개인 서비스
Ten Allied Co Ltd,8207,도쿄,서비스,레스토랑
Pado,4833,도쿄,서비스,광고
Success Holdings,6065,도쿄,서비스,학교
SHL-Japan,4327,도쿄,서비스,사업 서비스
Envipro,5698,도쿄,서비스,폐기물 관리 서비스
Hakuyosha Co Ltd,9731,도쿄,서비스,개인 서비스
Dynac,2675,도쿄,서비스,레스토랑
Fisco,3807,도쿄,서비스,사업 서비스
Shingakukai Co Ltd,9760,도쿄,서비스,학교
Oie Sangyo Co Ltd,7481,도쿄,서비스,소매(식료잡화)
Hurxley Corp,7561,도쿄,서비스,레스토랑
Net Marketing,6175,도쿄,서비스,사업 서비스
Kyoto Kimono Yuzen,7615,도쿄,서비스,소매(의복)
CDG,2487,도쿄,서비스,광고
Casa,7196,도쿄,서비스,부동산 운용
Oizumi Corp,6428,도쿄,서비스,카지노와 게임
Visionaryholdings,9263,도쿄,서비스,소매(전문)
Otsuka Kagu,8186,도쿄,서비스,소매(전문)
Vega,3542,도쿄,서비스,소매(카탈로그와 메일 주문)
Hub,3030,도쿄,서비스,레스토랑
Global,6189,도쿄,서비스,개인 서비스
Tokyo Theatres Co,9633,도쿄,서비스,레스토랑
Plant Co Ltd,7646,도쿄,서비스,소매(백화점과 할인점)
Eltes Co Ltd,3967,도쿄,서비스,사업 서비스
Legs,4286,도쿄,서비스,광고
Linkbal,6046,도쿄,서비스,개인 서비스
OS,9637,도쿄,서비스,부동산 운용
DMS,9782,도쿄,서비스,광고
Balnibarbi,3418,도쿄,서비스,레스토랑
Ride on Express,6082,도쿄,서비스,개인 서비스
MBK,3121,도쿄,서비스,호텔과 모텔
Optimus Group,9268,도쿄,서비스,소매(전문)
Sansei Landic,3277,도쿄,서비스,부동산 운용
Wonder,3344,도쿄,서비스,소매(기술제품)
Poplar Co Ltd,7601,도쿄,서비스,소매(식료잡화)
Fringe81,6550,도쿄,서비스,광고
Ocean System,3096,도쿄,서비스,소매(식료잡화)
Aseed,9959,도쿄,서비스,소매(전문)
Escrit Inc,2196,도쿄,서비스,개인 서비스
Socialwire Co Ltd,3929,도쿄,서비스,사업 서비스
Tenpo Innovation,3484,도쿄,서비스,부동산 운용
Willplus Holdings Co,3538,도쿄,서비스,소매(전문)
Daido Signal,6743,도쿄,서비스,보안 시스템과 서비스
Satudora Holdings,3544,도쿄,서비스,소매(약품)
M-Mart,4380,도쿄,서비스,소매(카탈로그와 메일 주문)
Agora Hospitality Group,9704,도쿄,서비스,호텔과 모텔
Art Vivant,7523,도쿄,서비스,소매(전문)
Interworks,6032,도쿄,서비스,사업 서비스
Youji,2152,도쿄,서비스,학교
Sanki Service,6044,도쿄,서비스,사업 서비스
Aigan Co Ltd,9854,도쿄,서비스,소매(전문)
Smartvalue,9417,도쿄,서비스,소매(기술제품)
WDI,3068,도쿄,서비스,레스토랑
Anrakutei,7562,도쿄,서비스,레스토랑
G Three,3647,도쿄,서비스,사업 서비스
Asmo,2654,도쿄,서비스,레스토랑
Universal Engeisha,6061,도쿄,서비스,렌탈과 리스
Tsunagu Solutions,6551,도쿄,서비스,사업 서비스
Hachi-Ban,9950,도쿄,서비스,레스토랑
Kose RE,3246,도쿄,서비스,부동산 운용
Aidma Marketing Communication,9466,도쿄,서비스,사업 서비스
Ray,4317,도쿄,서비스,광고
Space Shower Networks,4838,도쿄,서비스,방송과 케이블 티브이
Kin-Ei,9636,도쿄,서비스,영화
Sapporo Clinical Laboratory,9776,도쿄,서비스,소매(약품)
Kyoto Hotel,9723,도쿄,서비스,호텔과 모텔
LTS Inc,6560,도쿄,서비스,사업 서비스
Sunny Side Up,2180,도쿄,서비스,사업 서비스
Treasure Factory,3093,도쿄,서비스,소매(전문)
Land Business,8944,도쿄,서비스,부동산 운용
Hasegawa Co Ltd,8230,도쿄,서비스,소매(전문)
Seiwa Electric Mfg.,6748,도쿄,서비스,보안 시스템과 서비스
Takeda Printing,7875,도쿄,서비스,인쇄 서비스
DLE,3686,도쿄,서비스,사업 서비스
Mystar Engineering,4695,도쿄,서비스,사업 서비스
Artra,6029,도쿄,서비스,사업 서비스
Maezawa Industries,6489,도쿄,서비스,폐기물 관리 서비스
Crops Corp,9428,도쿄,서비스,소매(기술제품)
Digital Identity,6533,도쿄,서비스,광고
Suido Kiko Kaisha,6403,도쿄,서비스,폐기물 관리 서비스
Nippon Dry Chemical,1909,도쿄,서비스,보안 시스템과 서비스
Verite,9904,도쿄,서비스,소매(전문)
Sasakura Engineering,6303,도쿄,서비스,폐기물 관리 서비스
Mirai Works,6563,도쿄,서비스,사업 서비스
Daiichi,7643,도쿄,서비스,소매(식료잡화)
Impress Holdings,9479,도쿄,서비스,인쇄와 출판
ERI Holdings Co Ltd,6083,도쿄,서비스,사업 서비스
Aucfan,3674,도쿄,서비스,소매(카탈로그와 메일 주문)
Japan Corporate Housing,8945,도쿄,서비스,부동산 운용
Ambition Corporation,3300,도쿄,서비스,부동산 운용
Kan-Nanmaru,7585,도쿄,서비스,레스토랑
House of Rose,7506,도쿄,서비스,소매(전문)
Gendai Agency,2411,도쿄,서비스,광고
Mobile Create,3669,도쿄,서비스,통신 서비스
Kanseki,9903,도쿄,서비스,소매(주택개조)
Sun Messe,7883,도쿄,서비스,인쇄 서비스
Kyoshin,4735,도쿄,서비스,학교
Idea Consultants,9768,도쿄,서비스,사업 서비스
SD Entertainment,4650,도쿄,서비스,영화
Village Vanguard,2769,도쿄,서비스,소매(전문)
Trust,3347,도쿄,서비스,렌탈과 리스
GMO AD Partners,4784,도쿄,서비스,광고
Shin-Nihon Tatemono,8893,도쿄,서비스,부동산 운용
Mitsumura Printing,7916,도쿄,서비스,인쇄 서비스
Kichiri Co Ltd,3082,도쿄,서비스,레스토랑
Nakabohtec Corrosion Protecting,1787,도쿄,서비스,사업 서비스
Makiya,9890,도쿄,서비스,소매(식료잡화)
Forside,2330,도쿄,서비스,인쇄와 출판
Benefit Japan Co,3934,도쿄,서비스,통신 서비스
Tokai Lease,9761,도쿄,서비스,부동산 운용
SuRaLa Net,3998,도쿄,서비스,학교
Y’s Table,2798,도쿄,서비스,레스토랑
Arbeit-Times,2341,도쿄,서비스,인쇄와 출판
Threepro Group,2375,도쿄,서비스,사업 서비스
Seki,7857,도쿄,서비스,인쇄 서비스
eBook Initiative Japan,3658,도쿄,서비스,인쇄와 출판
Sekichu,9976,도쿄,서비스,소매(주택개조)
Careerlink Co Ltd,6070,도쿄,서비스,사업 서비스
Tori,5856,도쿄,서비스,소매(식료잡화)
Tabio,2668,도쿄,서비스,소매(의복)
Kotobukiya,7809,도쿄,서비스,소매(전문)
Defactostandard,3545,도쿄,서비스,소매(카탈로그와 메일 주문)
Kimura,7461,도쿄,서비스,소매(주택개조)
Hiraki,3059,도쿄,서비스,소매(카탈로그와 메일 주문)
PRAP Japan,2449,도쿄,서비스,사업 서비스
Sun Life,4656,도쿄,서비스,개인 서비스
Cox,9876,도쿄,서비스,소매(의복)
Palemo,2778,도쿄,서비스,소매(의복)
Life Foods,3065,도쿄,서비스,레스토랑
Ontsu,7647,도쿄,서비스,소매(식료잡화)
Marche Corp,7524,도쿄,서비스,레스토랑
eole Inc,2334,도쿄,서비스,광고
IFIS Japan,7833,도쿄,서비스,사업 서비스
T.O.Ogasawara,9812,도쿄,서비스,소매(백화점과 할인점)
Honyaku Center,2483,도쿄,서비스,사업 서비스
Forval Telecom,9445,도쿄,서비스,통신 서비스
Original Engineering,4642,도쿄,서비스,사업 서비스
Yuke’s,4334,도쿄,서비스,인쇄와 출판
Digital Adventure,4772,도쿄,서비스,영화
Properst,3236,도쿄,서비스,부동산 운용
Juntendo,9835,도쿄,서비스,소매(주택개조)
TAC Co Ltd,4319,도쿄,서비스,학교
Hirayama,7781,도쿄,서비스,사업 서비스
Ginza Renoir,9853,도쿄,서비스,레스토랑
P-Ban.Com,3559,도쿄,서비스,소매(카탈로그와 메일 주문)
Fujikyu Corp,9966,도쿄,서비스,소매(의복)
Carchs,7602,도쿄,서비스,소매(전문)
Top Culture Co Ltd,7640,도쿄,서비스,소매(전문)
Biken Techno,9791,도쿄,서비스,사업 서비스
Artner,2163,도쿄,서비스,사업 서비스
Tokyo Ichiban Foods,3067,도쿄,서비스,레스토랑
Encho,8208,도쿄,서비스,소매(주택개조)
I.A Group,7509,도쿄,서비스,소매(전문)
AP Company Co Ltd,3175,도쿄,서비스,레스토랑
Sanyodo,3058,도쿄,서비스,소매(전문)
United & Collective,3557,도쿄,서비스,레스토랑
Broadmedia,4347,도쿄,서비스,방송과 케이블 티브이
Izu Shaboten Resort,6819,도쿄,서비스,여가 활동
Rentracks,6045,도쿄,서비스,광고
INEST,3390,도쿄,서비스,소매(카탈로그와 메일 주문)
Fuji Soft Service Bureau,6188,도쿄,서비스,사업 서비스
Area Quest,8912,도쿄,서비스,렌탈과 리스
Seigakusya,2179,도쿄,서비스,학교
Seiko,6286,도쿄,서비스,소매(전문)
Meiho Facility Works,1717,도쿄,서비스,사업 서비스
SE Holdings and Incubations,9478,도쿄,서비스,인쇄와 출판
Watabe Wedding Corp,4696,도쿄,서비스,개인 서비스
Pharmarise Holdings,2796,도쿄,서비스,소매(약품)
Arte Salon,2406,도쿄,서비스,개인 서비스
Shirohato,3192,도쿄,서비스,소매(카탈로그와 메일 주문)
Alpha Group,3322,도쿄,서비스,소매(기술제품)
Super Value,3094,도쿄,서비스,소매(식료잡화)
Brass,2424,도쿄,서비스,개인 서비스
Tosnet,4754,도쿄,서비스,보안 시스템과 서비스
Bunkyodo Group,9978,도쿄,서비스,소매(전문)
ANAP,3189,도쿄,서비스,소매(의복)
Interlife,1418,도쿄,서비스,사업 서비스
Pacific Net,3021,도쿄,서비스,소매(전문)
Greenland Resort,9656,도쿄,서비스,여가 활동
R.C.Core,7837,도쿄,서비스,부동산 운용
Kanmonkai,3372,도쿄,서비스,레스토랑
Sanwa,3187,도쿄,서비스,소매(카탈로그와 메일 주문)
HIP,2136,도쿄,서비스,사업 서비스
Ichikura Co Ltd,6186,도쿄,서비스,소매(의복)
SCiNEX,2376,도쿄,서비스,인쇄와 출판
Sonocom,7902,도쿄,서비스,인쇄 서비스
G-Factory,3474,도쿄,서비스,사업 서비스
Silver Egg Tech,3961,도쿄,서비스,사업 서비스
Palma,3461,도쿄,서비스,사업 서비스
Chuco,2139,도쿄,서비스,인쇄와 출판
Taka Q Co Ltd,8166,도쿄,서비스,소매(의복)
Tea Life,3172,도쿄,서비스,소매(카탈로그와 메일 주문)
Sanko Sangyo,7922,도쿄,서비스,인쇄 서비스
Value Golf,3931,도쿄,서비스,카지노와 게임
KG Intelligence,2408,도쿄,서비스,인쇄와 출판
Renet Japan,3556,도쿄,서비스,소매(전문)
Fujisan Magazine Service,3138,도쿄,서비스,인쇄와 출판
Voltage Inc,3639,도쿄,서비스,인쇄와 출판
Sagami Co Ltd,8201,도쿄,서비스,소매(의복)
Cerespo,9625,도쿄,서비스,사업 서비스
Ms&Consulting,6555,도쿄,서비스,사업 서비스
Johnan Academic Preparatory,4720,도쿄,서비스,학교
Iid,6038,도쿄,서비스,사업 서비스
E-Supportlink,2493,도쿄,서비스,사업 서비스
Wellco,7831,도쿄,서비스,인쇄 서비스
Hakuten,2173,도쿄,서비스,여가 활동
Japan Reliance Service,4664,도쿄,서비스,보안 시스템과 서비스
Jason,3080,도쿄,서비스,소매(식료잡화)
Totenko Co Ltd,8181,도쿄,서비스,레스토랑
Amita,2195,도쿄,서비스,폐기물 관리 서비스
Mandarake,2652,도쿄,서비스,소매(전문)
With us,9696,도쿄,서비스,학교
Tabikobo,6548,도쿄,서비스,개인 서비스
Shodensya,1711,도쿄,서비스,사업 서비스
Izutsuya Co Ltd,8260,도쿄,서비스,소매(백화점과 할인점)
Shokubun,9969,도쿄,서비스,레스토랑
Crestec,7812,도쿄,서비스,인쇄와 출판
Horiifoodservice,3077,도쿄,서비스,레스토랑
Clip,4705,도쿄,서비스,학교
Senkon Logistics,9051,도쿄,서비스,소매(전문)
Toshin,9444,도쿄,서비스,소매(기술제품)
Cocolonet,6060,도쿄,서비스,개인 서비스
Axas Holdings Co,3536,도쿄,서비스,소매(전문)
Ichirokudo Co Ltd,3366,도쿄,서비스,레스토랑
Striders,9816,도쿄,서비스,부동산 운용
DM Solutions,6549,도쿄,서비스,광고
Partner Agent,6181,도쿄,서비스,개인 서비스
Ichishin,4645,도쿄,서비스,학교
Starts Publishing,7849,도쿄,서비스,인쇄와 출판
Uoki,2683,도쿄,서비스,소매(식료잡화)
Marketenterprise,3135,도쿄,서비스,소매(카탈로그와 메일 주문)
Humanweb,3224,도쿄,서비스,레스토랑
Hokuyu Lucky,2747,도쿄,서비스,소매(식료잡화)
Pixta,3416,도쿄,서비스,소매(카탈로그와 메일 주문)
Kuze,2708,도쿄,서비스,소매(식료잡화)
Banners,3011,도쿄,서비스,소매(전문)
JSS,6074,도쿄,서비스,여가 활동
Kamogawa Grand Hotel,9695,도쿄,서비스,호텔과 모텔
CVS Bay Area Inc,2687,도쿄,서비스,소매(식료잡화)
Gexeed,3719,도쿄,서비스,사업 서비스
MG Home,8891,도쿄,서비스,부동산 운용
Kyokuto,2300,도쿄,서비스,개인 서비스
Conglomerate of Distribution for Automobile,3184,도쿄,서비스,소매(전문)
Flying Garden,3317,도쿄,서비스,레스토랑
Maruchiyo Yamaokaya,3399,도쿄,서비스,레스토랑
4Cs,3726,도쿄,서비스,소매(카탈로그와 메일 주문)
Chukyoiyakuhin,4558,도쿄,서비스,소매(카탈로그와 메일 주문)
Taya Co Ltd,4679,도쿄,서비스,개인 서비스
Tokuden,3437,도쿄,서비스,사업 서비스
Daiwa,8247,도쿄,서비스,소매(백화점과 할인점)
Nissen,6543,도쿄,서비스,광고
Saftec,7464,도쿄,서비스,광고
Hotel Newgrand,9720,도쿄,서비스,호텔과 모텔
Gmo Tech,6026,도쿄,서비스,광고
Horai,9679,도쿄,서비스,부동산 운용
Seven Seas,3750,도쿄,서비스,인쇄와 출판
Kyodo Public Relations,2436,도쿄,서비스,사업 서비스
Gmo Research,3695,도쿄,서비스,사업 서비스
Family,8298,도쿄,서비스,소매(전문)
Shuei Yobiko Co Ltd,4678,도쿄,서비스,학교
Happiness and D,3174,도쿄,서비스,소매(의복)
Sadamatsu,2736,도쿄,서비스,소매(전문)
Bike O &,3377,도쿄,서비스,소매(전문)
Ginza Yamagataya,8215,도쿄,서비스,소매(의복)
Maruyoshi Center,7515,도쿄,서비스,소매(식료잡화)
Triis,4840,도쿄,서비스,사업 서비스
Misawa Co Ltd,3169,도쿄,서비스,소매(전문)
Subaru,9778,도쿄,서비스,학교
Urban Life,8851,도쿄,서비스,부동산 운용
Hikari Business Form,3948,도쿄,서비스,인쇄 서비스
Valuedesign,3960,도쿄,서비스,사업 서비스
Kachikaihatsu,3010,도쿄,서비스,호텔과 모텔
Forval Realstraight,9423,도쿄,서비스,사업 서비스
KK Seiyoken,9734,도쿄,서비스,레스토랑
Karula,2789,도쿄,서비스,레스토랑
Zwei,2417,도쿄,서비스,개인 서비스
M H Group,9439,도쿄,서비스,개인 서비스
Friendly,8209,도쿄,서비스,레스토랑
Global-Dining,7625,도쿄,서비스,레스토랑
Shinwa Art Auction,2437,도쿄,서비스,소매(전문)
Tay Two,7610,도쿄,서비스,소매(전문)
Townnews-Sha,2481,도쿄,서비스,인쇄와 출판
Musashino Kogyo,9635,도쿄,서비스,부동산 운용
Lilycolor,9827,도쿄,서비스,소매(주택개조)
Three F,7544,도쿄,서비스,소매(식료잡화)
Katsuragawa Electric,6416,도쿄,서비스,인쇄 서비스
Tokatsu,2754,도쿄,서비스,소매(전문)
Saylor Advertising,2156,도쿄,서비스,광고
Sougou Shouken,7850,도쿄,서비스,인쇄 서비스
Kaihan,3133,도쿄,서비스,레스토랑
Chuo Build Industry,1971,도쿄,서비스,렌탈과 리스
Architects Studio Japan,6085,도쿄,서비스,사업 서비스
Fujitaoration,3370,도쿄,서비스,레스토랑
Harima B.Stem,9780,도쿄,서비스,사업 서비스
Nichiryoku,7578,도쿄,서비스,개인 서비스
Arigatou Services,3177,도쿄,서비스,소매(전문)
Trust Holdings,3286,도쿄,서비스,사업 서비스
PA,4766,도쿄,서비스,인쇄와 출판
Environmental Control Center,4657,도쿄,서비스,사업 서비스
Tetsujin,2404,도쿄,서비스,여가 활동
Koyosha,7946,도쿄,서비스,인쇄 서비스
Kozosushi,9973,도쿄,서비스,레스토랑
CSS,2304,도쿄,서비스,사업 서비스
Yamada Servicer Synthetic Office,4351,도쿄,서비스,사업 서비스
JTec,2479,도쿄,서비스,사업 서비스
Eurasia Travel,9376,도쿄,서비스,개인 서비스
Aun Consulting,2459,도쿄,서비스,사업 서비스
Chuokeizai Sha,9476,도쿄,서비스,인쇄와 출판
